customer_id,recency_score,frequency_score,monetary_score,rfm_score,customer_segmentation
333856,3,1,1,311,Recent Customer
333277,3,1,1,311,Recent Customer
296798,3,1,1,311,Recent Customer
288887,3,1,1,311,Recent Customer
164036,3,1,1,311,Recent Customer
186250,3,1,1,311,Recent Customer
94535,3,1,1,311,Recent Customer
363507,3,1,1,311,Recent Customer
363572,3,1,1,311,Recent Customer
153417,3,1,1,311,Recent Customer
130409,3,1,1,311,Recent Customer
258841,3,1,1,311,Recent Customer
333270,3,1,1,311,Recent Customer
243836,3,1,1,311,Recent Customer
104725,3,1,1,311,Recent Customer
53496,3,1,1,311,Recent Customer
227831,3,1,1,311,Recent Customer
134495,3,1,1,311,Recent Customer
148687,3,1,1,311,Recent Customer
167869,3,1,1,311,Recent Customer
244728,3,1,1,311,Recent Customer
225257,3,1,1,311,Recent Customer
358602,3,1,1,311,Recent Customer
198477,3,1,1,311,Recent Customer
301975,3,1,1,311,Recent Customer
331243,3,1,1,311,Recent Customer
273693,3,1,1,311,Recent Customer
57174,3,1,1,311,Recent Customer
103037,3,1,1,311,Recent Customer
238928,3,1,1,311,Recent Customer
225618,3,1,1,311,Recent Customer
289102,3,1,1,311,Recent Customer
106933,3,1,1,311,Recent Customer
220969,3,1,1,311,Recent Customer
134205,3,1,1,311,Recent Customer
321038,3,1,1,311,Recent Customer
305779,3,1,1,311,Recent Customer
126515,3,1,1,311,Recent Customer
285324,3,1,1,311,Recent Customer
292542,3,1,1,311,Recent Customer
354406,3,1,1,311,Recent Customer
97401,3,1,1,311,Recent Customer
197651,3,1,1,311,Recent Customer
150807,3,1,1,311,Recent Customer
194220,3,1,1,311,Recent Customer
318061,3,1,1,311,Recent Customer
186280,3,1,1,311,Recent Customer
261152,3,1,1,311,Recent Customer
186752,3,1,1,311,Recent Customer
374133,3,1,1,311,Recent Customer
317256,3,1,1,311,Recent Customer
204907,3,1,1,311,Recent Customer
174545,3,1,1,311,Recent Customer
106542,3,1,1,311,Recent Customer
190875,3,1,1,311,Recent Customer
353053,3,1,1,311,Recent Customer
259191,3,1,1,311,Recent Customer
216647,3,1,1,311,Recent Customer
182483,3,1,1,311,Recent Customer
129791,3,1,1,311,Recent Customer
354217,3,1,1,311,Recent Customer
266498,3,1,1,311,Recent Customer
177935,3,1,1,311,Recent Customer
346448,3,1,1,311,Recent Customer
134199,3,1,1,311,Recent Customer
9520,3,1,1,311,Recent Customer
124908,3,1,1,311,Recent Customer
295959,3,1,1,311,Recent Customer
179325,3,1,1,311,Recent Customer
330855,3,1,1,311,Recent Customer
201451,3,1,1,311,Recent Customer
169212,3,1,1,311,Recent Customer
174603,3,1,1,311,Recent Customer
93210,3,1,1,311,Recent Customer
17879,3,1,1,311,Recent Customer
319937,3,1,1,311,Recent Customer
155205,3,1,1,311,Recent Customer
319935,3,1,1,311,Recent Customer
317325,3,1,1,311,Recent Customer
333852,3,1,1,311,Recent Customer
296797,3,1,1,311,Recent Customer
379488,3,1,1,311,Recent Customer
246689,3,1,1,311,Recent Customer
253328,3,1,1,311,Recent Customer
146340,3,1,1,311,Recent Customer
245223,3,1,1,311,Recent Customer
314790,3,1,1,311,Recent Customer
116326,3,1,1,311,Recent Customer
331621,3,1,1,311,Recent Customer
91718,3,1,1,311,Recent Customer
109386,3,1,1,311,Recent Customer
333854,3,1,1,311,Recent Customer
182704,3,1,1,311,Recent Customer
288867,3,1,1,311,Recent Customer
329347,3,1,1,311,Recent Customer
177988,3,1,1,311,Recent Customer
201021,3,1,1,311,Recent Customer
333376,3,1,1,311,Recent Customer
334187,3,1,1,311,Recent Customer
130152,3,1,1,311,Recent Customer
119853,3,1,1,311,Recent Customer
332965,3,1,1,311,Recent Customer
298673,3,1,1,311,Recent Customer
216512,3,1,1,311,Recent Customer
304929,3,1,1,311,Recent Customer
257921,3,1,1,311,Recent Customer
333203,3,1,1,311,Recent Customer
291371,3,1,1,311,Recent Customer
139820,3,1,1,311,Recent Customer
220294,3,1,1,311,Recent Customer
18193,3,1,1,311,Recent Customer
101596,3,1,1,311,Recent Customer
157060,3,1,1,311,Recent Customer
141071,3,1,1,311,Recent Customer
338205,3,1,1,311,Recent Customer
304126,3,1,1,311,Recent Customer
89558,3,1,1,311,Recent Customer
316967,3,1,1,311,Recent Customer
296805,3,1,1,311,Recent Customer
333851,3,1,1,311,Recent Customer
213208,3,1,1,311,Recent Customer
298195,3,1,1,311,Recent Customer
357592,3,1,1,311,Recent Customer
156591,3,1,1,311,Recent Customer
302171,3,1,1,311,Recent Customer
231666,3,1,1,311,Recent Customer
263074,3,1,1,311,Recent Customer
113953,3,1,1,311,Recent Customer
15808,3,1,1,311,Recent Customer
309321,3,1,1,311,Recent Customer
298192,3,1,1,311,Recent Customer
165793,3,1,1,311,Recent Customer
313039,3,1,1,311,Recent Customer
335550,3,1,1,311,Recent Customer
188662,3,1,1,311,Recent Customer
230659,3,1,1,311,Recent Customer
294103,3,1,1,311,Recent Customer
208991,3,1,1,311,Recent Customer
177762,3,1,1,311,Recent Customer
162198,3,1,1,311,Recent Customer
235689,3,1,1,311,Recent Customer
367754,3,1,1,311,Recent Customer
176376,3,1,1,311,Recent Customer
107427,3,1,1,311,Recent Customer
242019,3,1,1,311,Recent Customer
333276,3,1,1,311,Recent Customer
163166,3,1,1,311,Recent Customer
162848,3,1,1,311,Recent Customer
321277,3,1,1,311,Recent Customer
332188,3,1,1,311,Recent Customer
138525,3,1,1,311,Recent Customer
332909,3,1,1,311,Recent Customer
170460,3,1,1,311,Recent Customer
293027,3,1,1,311,Recent Customer
248150,3,1,1,311,Recent Customer
226730,3,1,1,311,Recent Customer
382494,3,1,1,311,Recent Customer
248751,3,1,1,311,Recent Customer
122155,3,1,1,311,Recent Customer
293112,3,1,1,311,Recent Customer
319031,3,1,1,311,Recent Customer
332905,3,1,1,311,Recent Customer
365226,3,1,1,311,Recent Customer
164941,3,1,1,311,Recent Customer
355722,3,1,1,311,Recent Customer
72054,3,1,1,311,Recent Customer
298442,3,1,1,311,Recent Customer
160557,3,1,1,311,Recent Customer
244418,3,1,1,311,Recent Customer
385397,3,1,1,311,Recent Customer
333198,3,1,1,311,Recent Customer
364131,3,1,1,311,Recent Customer
317553,3,1,1,311,Recent Customer
45538,3,1,1,311,Recent Customer
83592,3,1,1,311,Recent Customer
236229,3,1,1,311,Recent Customer
345188,3,1,1,311,Recent Customer
355666,3,1,1,311,Recent Customer
290081,3,1,1,311,Recent Customer
126021,3,1,1,311,Recent Customer
291525,3,1,1,311,Recent Customer
219090,3,1,1,311,Recent Customer
177981,3,1,1,311,Recent Customer
283781,3,1,1,311,Recent Customer
223927,3,1,1,311,Recent Customer
265574,3,1,1,311,Recent Customer
105543,3,1,1,311,Recent Customer
310165,3,1,1,311,Recent Customer
191591,3,1,1,311,Recent Customer
207175,3,1,1,311,Recent Customer
349190,3,1,1,311,Recent Customer
333283,3,1,1,311,Recent Customer
182324,3,1,1,311,Recent Customer
116767,3,1,1,311,Recent Customer
319963,3,1,1,311,Recent Customer
193029,3,1,1,311,Recent Customer
358514,3,1,1,311,Recent Customer
342642,3,1,1,311,Recent Customer
173256,3,1,1,311,Recent Customer
321630,3,1,1,311,Recent Customer
139627,3,1,1,311,Recent Customer
267591,3,1,1,311,Recent Customer
305872,3,1,1,311,Recent Customer
318452,3,1,1,311,Recent Customer
166528,3,1,1,311,Recent Customer
164501,3,1,1,311,Recent Customer
146894,3,1,1,311,Recent Customer
273518,3,1,1,311,Recent Customer
263538,3,1,1,311,Recent Customer
308447,3,1,1,311,Recent Customer
298647,3,1,1,311,Recent Customer
229597,3,1,1,311,Recent Customer
270936,3,1,1,311,Recent Customer
332587,3,1,1,311,Recent Customer
216993,3,1,1,311,Recent Customer
221309,3,1,1,311,Recent Customer
267450,3,1,1,311,Recent Customer
154208,3,1,1,311,Recent Customer
304187,3,1,1,311,Recent Customer
24719,3,1,1,311,Recent Customer
282536,3,1,1,311,Recent Customer
108802,3,1,1,311,Recent Customer
103554,3,1,1,311,Recent Customer
333233,3,1,1,311,Recent Customer
290763,3,1,1,311,Recent Customer
316048,3,1,1,311,Recent Customer
269805,3,1,1,311,Recent Customer
315536,3,1,1,311,Recent Customer
252993,3,1,1,311,Recent Customer
140180,3,1,1,311,Recent Customer
214566,3,1,1,311,Recent Customer
293102,3,1,1,311,Recent Customer
288856,3,1,1,311,Recent Customer
333835,3,1,1,311,Recent Customer
200881,3,1,1,311,Recent Customer
188374,3,1,1,311,Recent Customer
210505,3,1,1,311,Recent Customer
305669,3,1,1,311,Recent Customer
118099,3,1,1,311,Recent Customer
215252,3,1,1,311,Recent Customer
338334,3,1,1,311,Recent Customer
200337,3,1,1,311,Recent Customer
256801,3,1,1,311,Recent Customer
263096,3,1,1,311,Recent Customer
148369,3,1,1,311,Recent Customer
196324,3,1,1,311,Recent Customer
293090,3,1,1,311,Recent Customer
300490,3,1,1,311,Recent Customer
194687,3,1,1,311,Recent Customer
310365,3,1,1,311,Recent Customer
223462,3,1,1,311,Recent Customer
242732,3,1,1,311,Recent Customer
173607,3,1,1,311,Recent Customer
268383,3,1,1,311,Recent Customer
162082,3,1,1,311,Recent Customer
319967,3,1,1,311,Recent Customer
347437,3,1,1,311,Recent Customer
285617,3,1,1,311,Recent Customer
195589,3,1,1,311,Recent Customer
122131,3,1,1,311,Recent Customer
274491,3,1,1,311,Recent Customer
189729,3,1,1,311,Recent Customer
174305,3,1,1,311,Recent Customer
157042,3,1,1,311,Recent Customer
298684,3,1,1,311,Recent Customer
176713,3,1,1,311,Recent Customer
134113,3,1,1,311,Recent Customer
296812,3,1,1,311,Recent Customer
364860,3,1,1,311,Recent Customer
330964,3,1,1,311,Recent Customer
107251,3,1,1,311,Recent Customer
333284,3,1,1,311,Recent Customer
319279,3,1,1,311,Recent Customer
298560,3,1,1,311,Recent Customer
269288,3,1,1,311,Recent Customer
266103,3,1,1,311,Recent Customer
291267,3,1,1,311,Recent Customer
95821,3,1,1,311,Recent Customer
340227,3,1,1,311,Recent Customer
259065,3,1,2,312,Recent Customer
230621,3,1,2,312,Recent Customer
242169,3,1,2,312,Recent Customer
289062,3,1,2,312,Recent Customer
320668,3,1,2,312,Recent Customer
184119,3,1,2,312,Recent Customer
192275,3,1,2,312,Recent Customer
308017,3,1,2,312,Recent Customer
263352,3,1,2,312,Recent Customer
223161,3,1,2,312,Recent Customer
235515,3,1,2,312,Recent Customer
324086,3,1,2,312,Recent Customer
169606,3,1,2,312,Recent Customer
127432,3,1,2,312,Recent Customer
133363,3,1,2,312,Recent Customer
182722,3,1,2,312,Recent Customer
154980,3,1,2,312,Recent Customer
264612,3,1,2,312,Recent Customer
327972,3,1,2,312,Recent Customer
296869,3,1,2,312,Recent Customer
97467,3,1,2,312,Recent Customer
318633,3,1,2,312,Recent Customer
240187,3,1,2,312,Recent Customer
45392,3,1,2,312,Recent Customer
248831,3,1,2,312,Recent Customer
93380,3,1,2,312,Recent Customer
196427,3,1,2,312,Recent Customer
272677,3,1,2,312,Recent Customer
239543,3,1,2,312,Recent Customer
156566,3,1,2,312,Recent Customer
84825,3,1,2,312,Recent Customer
338799,3,1,2,312,Recent Customer
140437,3,1,2,312,Recent Customer
166683,3,1,2,312,Recent Customer
205036,3,1,2,312,Recent Customer
280333,3,1,2,312,Recent Customer
383271,3,1,2,312,Recent Customer
384133,3,1,2,312,Recent Customer
160492,3,1,2,312,Recent Customer
260817,3,1,2,312,Recent Customer
191235,3,1,2,312,Recent Customer
356948,3,1,2,312,Recent Customer
298653,3,1,2,312,Recent Customer
291826,3,1,2,312,Recent Customer
194134,3,1,2,312,Recent Customer
194295,3,1,2,312,Recent Customer
202233,3,1,2,312,Recent Customer
104198,3,1,2,312,Recent Customer
140524,3,1,2,312,Recent Customer
297112,3,1,2,312,Recent Customer
206732,3,1,2,312,Recent Customer
101585,3,1,2,312,Recent Customer
280409,3,1,2,312,Recent Customer
131158,3,1,2,312,Recent Customer
305949,3,1,2,312,Recent Customer
222067,3,1,2,312,Recent Customer
271047,3,1,2,312,Recent Customer
126028,3,1,2,312,Recent Customer
143709,3,1,2,312,Recent Customer
271967,3,1,2,312,Recent Customer
241568,3,1,2,312,Recent Customer
333166,3,1,2,312,Recent Customer
137448,3,1,2,312,Recent Customer
128731,3,1,2,312,Recent Customer
189815,3,1,2,312,Recent Customer
114253,3,1,2,312,Recent Customer
285982,3,1,2,312,Recent Customer
151895,3,1,2,312,Recent Customer
272216,3,1,2,312,Recent Customer
180279,3,1,2,312,Recent Customer
182858,3,1,2,312,Recent Customer
323459,3,1,2,312,Recent Customer
322144,3,1,2,312,Recent Customer
334442,3,1,2,312,Recent Customer
153651,3,1,2,312,Recent Customer
170076,3,1,2,312,Recent Customer
382480,3,1,2,312,Recent Customer
163884,3,1,2,312,Recent Customer
263929,3,1,2,312,Recent Customer
104702,3,1,2,312,Recent Customer
241320,3,1,2,312,Recent Customer
354811,3,1,2,312,Recent Customer
130467,3,1,2,312,Recent Customer
187765,3,1,2,312,Recent Customer
188680,3,1,2,312,Recent Customer
234555,3,1,2,312,Recent Customer
285751,3,1,2,312,Recent Customer
355133,3,1,2,312,Recent Customer
367824,3,1,2,312,Recent Customer
357924,3,1,2,312,Recent Customer
195871,3,1,2,312,Recent Customer
189334,3,1,2,312,Recent Customer
279277,3,1,2,312,Recent Customer
310744,3,1,2,312,Recent Customer
267439,3,1,2,312,Recent Customer
207224,3,1,2,312,Recent Customer
183802,3,1,2,312,Recent Customer
313139,3,1,2,312,Recent Customer
324088,3,1,2,312,Recent Customer
100884,3,1,2,312,Recent Customer
306146,3,1,2,312,Recent Customer
155527,3,1,2,312,Recent Customer
317572,3,1,2,312,Recent Customer
131295,3,1,2,312,Recent Customer
162332,3,1,2,312,Recent Customer
367579,3,1,2,312,Recent Customer
282575,3,1,2,312,Recent Customer
180194,3,1,2,312,Recent Customer
147545,3,1,2,312,Recent Customer
135313,3,1,2,312,Recent Customer
182724,3,1,2,312,Recent Customer
186540,3,1,2,312,Recent Customer
215181,3,1,2,312,Recent Customer
314733,3,1,2,312,Recent Customer
347903,3,1,2,312,Recent Customer
83389,3,1,2,312,Recent Customer
236418,3,1,2,312,Recent Customer
332106,3,1,2,312,Recent Customer
336440,3,1,2,312,Recent Customer
283868,3,1,2,312,Recent Customer
294419,3,1,2,312,Recent Customer
308022,3,1,2,312,Recent Customer
272942,3,1,2,312,Recent Customer
365137,3,1,2,312,Recent Customer
384394,3,1,2,312,Recent Customer
157005,3,1,2,312,Recent Customer
128529,3,1,2,312,Recent Customer
292261,3,1,2,312,Recent Customer
206096,3,1,2,312,Recent Customer
327104,3,1,2,312,Recent Customer
256718,3,1,2,312,Recent Customer
54322,3,1,2,312,Recent Customer
279939,3,1,2,312,Recent Customer
190058,3,1,2,312,Recent Customer
283792,3,1,2,312,Recent Customer
208651,3,1,2,312,Recent Customer
303238,3,1,2,312,Recent Customer
326158,3,1,2,312,Recent Customer
352949,3,1,2,312,Recent Customer
310717,3,1,2,312,Recent Customer
365712,3,1,2,312,Recent Customer
288037,3,1,2,312,Recent Customer
339385,3,1,2,312,Recent Customer
334397,3,1,2,312,Recent Customer
333415,3,1,2,312,Recent Customer
250462,3,1,2,312,Recent Customer
261351,3,1,2,312,Recent Customer
145715,3,1,2,312,Recent Customer
268525,3,1,2,312,Recent Customer
218252,3,1,2,312,Recent Customer
370688,3,1,2,312,Recent Customer
340785,3,1,2,312,Recent Customer
310708,3,1,2,312,Recent Customer
287141,3,1,2,312,Recent Customer
338946,3,1,2,312,Recent Customer
50275,3,1,2,312,Recent Customer
317260,3,1,2,312,Recent Customer
198658,3,1,2,312,Recent Customer
169073,3,1,2,312,Recent Customer
296463,3,1,2,312,Recent Customer
336221,3,1,2,312,Recent Customer
268566,3,1,2,312,Recent Customer
131505,3,1,2,312,Recent Customer
123473,3,1,2,312,Recent Customer
157150,3,1,2,312,Recent Customer
320179,3,1,2,312,Recent Customer
190474,3,1,2,312,Recent Customer
341501,3,1,2,312,Recent Customer
110110,3,1,2,312,Recent Customer
168704,3,1,2,312,Recent Customer
140804,3,1,2,312,Recent Customer
148522,3,1,2,312,Recent Customer
76054,3,1,2,312,Recent Customer
172928,3,1,2,312,Recent Customer
297105,3,1,2,312,Recent Customer
376908,3,1,2,312,Recent Customer
290101,3,1,2,312,Recent Customer
302289,3,1,2,312,Recent Customer
343727,3,1,2,312,Recent Customer
369285,3,1,2,312,Recent Customer
298662,3,1,2,312,Recent Customer
301044,3,1,2,312,Recent Customer
258039,3,1,2,312,Recent Customer
247432,3,1,2,312,Recent Customer
302905,3,1,2,312,Recent Customer
328527,3,1,2,312,Recent Customer
125140,3,1,2,312,Recent Customer
224183,3,1,2,312,Recent Customer
379269,3,1,2,312,Recent Customer
357335,3,1,2,312,Recent Customer
344426,3,1,2,312,Recent Customer
184370,3,1,2,312,Recent Customer
274377,3,1,2,312,Recent Customer
256290,3,1,2,312,Recent Customer
343457,3,1,2,312,Recent Customer
138339,3,1,2,312,Recent Customer
140367,3,1,2,312,Recent Customer
376313,3,1,2,312,Recent Customer
224773,3,1,2,312,Recent Customer
186584,3,1,2,312,Recent Customer
298187,3,1,2,312,Recent Customer
185339,3,1,2,312,Recent Customer
318311,3,1,2,312,Recent Customer
169971,3,1,2,312,Recent Customer
172536,3,1,2,312,Recent Customer
170310,3,1,2,312,Recent Customer
290003,3,1,2,312,Recent Customer
86662,3,1,2,312,Recent Customer
139506,3,1,2,312,Recent Customer
270723,3,1,2,312,Recent Customer
243291,3,1,2,312,Recent Customer
144607,3,1,2,312,Recent Customer
302294,3,1,2,312,Recent Customer
121859,3,1,2,312,Recent Customer
261171,3,1,2,312,Recent Customer
158288,3,1,2,312,Recent Customer
154876,3,1,2,312,Recent Customer
226360,3,1,2,312,Recent Customer
99005,3,1,2,312,Recent Customer
298954,3,1,2,312,Recent Customer
197910,3,1,2,312,Recent Customer
178689,3,1,2,312,Recent Customer
259050,3,1,2,312,Recent Customer
314814,3,1,2,312,Recent Customer
232373,3,1,2,312,Recent Customer
272124,3,1,2,312,Recent Customer
162704,3,1,2,312,Recent Customer
145623,3,1,2,312,Recent Customer
180528,3,1,2,312,Recent Customer
98249,3,1,2,312,Recent Customer
120394,3,1,2,312,Recent Customer
185380,3,1,2,312,Recent Customer
221820,3,1,2,312,Recent Customer
255731,3,1,2,312,Recent Customer
191610,3,1,2,312,Recent Customer
323201,3,1,2,312,Recent Customer
272015,3,1,2,312,Recent Customer
288280,3,1,2,312,Recent Customer
189077,3,1,2,312,Recent Customer
333699,3,1,2,312,Recent Customer
253810,3,1,2,312,Recent Customer
158628,3,1,2,312,Recent Customer
214567,3,1,2,312,Recent Customer
259083,3,1,2,312,Recent Customer
232440,3,1,2,312,Recent Customer
288284,3,1,2,312,Recent Customer
377468,3,1,2,312,Recent Customer
17943,3,1,2,312,Recent Customer
153193,3,1,2,312,Recent Customer
93071,3,1,2,312,Recent Customer
250298,3,1,2,312,Recent Customer
289692,3,1,2,312,Recent Customer
326547,3,1,2,312,Recent Customer
333583,3,1,2,312,Recent Customer
263275,3,1,2,312,Recent Customer
71986,3,1,2,312,Recent Customer
156497,3,1,2,312,Recent Customer
345987,3,1,2,312,Recent Customer
139215,3,1,2,312,Recent Customer
298642,3,1,2,312,Recent Customer
309444,3,1,2,312,Recent Customer
326442,3,1,2,312,Recent Customer
279217,3,1,2,312,Recent Customer
138118,3,1,2,312,Recent Customer
337006,3,1,2,312,Recent Customer
286501,3,1,2,312,Recent Customer
226709,3,1,2,312,Recent Customer
335712,3,1,2,312,Recent Customer
109223,3,1,2,312,Recent Customer
362935,3,1,2,312,Recent Customer
267093,3,1,2,312,Recent Customer
333295,3,1,2,312,Recent Customer
368374,3,1,2,312,Recent Customer
362080,3,1,2,312,Recent Customer
219115,3,1,2,312,Recent Customer
334191,3,1,2,312,Recent Customer
335698,3,1,2,312,Recent Customer
330852,3,1,2,312,Recent Customer
285569,3,1,2,312,Recent Customer
22402,3,1,2,312,Recent Customer
329167,3,1,2,312,Recent Customer
130176,3,1,2,312,Recent Customer
282682,3,1,2,312,Recent Customer
261566,3,1,2,312,Recent Customer
290087,3,1,2,312,Recent Customer
132800,3,1,2,312,Recent Customer
272864,3,1,2,312,Recent Customer
194345,3,1,2,312,Recent Customer
310399,3,1,2,312,Recent Customer
128536,3,1,2,312,Recent Customer
319468,3,1,2,312,Recent Customer
227257,3,1,2,312,Recent Customer
116546,3,1,2,312,Recent Customer
312582,3,1,2,312,Recent Customer
382103,3,1,2,312,Recent Customer
271376,3,1,2,312,Recent Customer
138716,3,1,2,312,Recent Customer
196211,3,1,2,312,Recent Customer
209579,3,1,2,312,Recent Customer
239213,3,1,2,312,Recent Customer
262805,3,1,2,312,Recent Customer
263632,3,1,2,312,Recent Customer
317308,3,1,2,312,Recent Customer
217229,3,1,2,312,Recent Customer
321525,3,1,2,312,Recent Customer
325119,3,1,2,312,Recent Customer
286798,3,1,2,312,Recent Customer
318552,3,1,2,312,Recent Customer
227211,3,1,2,312,Recent Customer
354820,3,1,2,312,Recent Customer
271970,3,1,2,312,Recent Customer
272980,3,1,2,312,Recent Customer
180466,3,1,2,312,Recent Customer
324254,3,1,2,312,Recent Customer
179109,3,1,2,312,Recent Customer
107799,3,1,2,312,Recent Customer
271195,3,1,2,312,Recent Customer
278575,3,1,2,312,Recent Customer
263661,3,1,2,312,Recent Customer
320131,3,2,1,321,Recent Customer
223945,3,2,1,321,Recent Customer
252084,3,2,1,321,Recent Customer
185740,3,2,1,321,Recent Customer
221770,3,2,1,321,Recent Customer
193495,3,2,1,321,Recent Customer
298935,3,2,1,321,Recent Customer
283195,3,2,1,321,Recent Customer
253453,3,2,1,321,Recent Customer
360943,3,2,1,321,Recent Customer
381350,3,2,1,321,Recent Customer
351073,3,2,1,321,Recent Customer
273079,3,2,1,321,Recent Customer
293803,3,2,1,321,Recent Customer
331127,3,2,1,321,Recent Customer
210969,3,2,1,321,Recent Customer
334594,3,2,1,321,Recent Customer
336123,3,2,1,321,Recent Customer
373920,3,2,1,321,Recent Customer
147375,3,2,1,321,Recent Customer
266639,3,2,1,321,Recent Customer
201978,3,2,1,321,Recent Customer
359931,3,2,1,321,Recent Customer
183261,3,2,1,321,Recent Customer
188350,3,2,1,321,Recent Customer
149033,3,2,1,321,Recent Customer
216282,3,2,1,321,Recent Customer
261680,3,2,1,321,Recent Customer
308590,3,2,1,321,Recent Customer
297230,3,2,1,321,Recent Customer
195944,3,2,1,321,Recent Customer
283719,3,2,1,321,Recent Customer
327307,3,2,1,321,Recent Customer
253498,3,2,1,321,Recent Customer
284543,3,2,1,321,Recent Customer
196911,3,2,1,321,Recent Customer
170933,3,2,1,321,Recent Customer
382970,3,2,1,321,Recent Customer
305226,3,2,1,321,Recent Customer
262197,3,2,1,321,Recent Customer
190233,3,2,1,321,Recent Customer
270150,3,2,1,321,Recent Customer
380656,3,2,1,321,Recent Customer
310709,3,2,1,321,Recent Customer
68757,3,2,1,321,Recent Customer
145932,3,2,1,321,Recent Customer
210031,3,2,1,321,Recent Customer
191534,3,2,1,321,Recent Customer
214664,3,2,1,321,Recent Customer
344410,3,2,1,321,Recent Customer
221260,3,2,1,321,Recent Customer
376031,3,2,1,321,Recent Customer
161326,3,2,1,321,Recent Customer
212798,3,2,1,321,Recent Customer
291707,3,2,1,321,Recent Customer
265588,3,2,1,321,Recent Customer
262940,3,2,1,321,Recent Customer
268560,3,2,1,321,Recent Customer
303701,3,2,1,321,Recent Customer
294658,3,2,1,321,Recent Customer
290125,3,2,1,321,Recent Customer
185348,3,2,1,321,Recent Customer
338793,3,2,1,321,Recent Customer
194379,3,2,1,321,Recent Customer
211603,3,2,1,321,Recent Customer
382063,3,2,1,321,Recent Customer
365112,3,2,1,321,Recent Customer
294500,3,2,1,321,Recent Customer
267019,3,2,1,321,Recent Customer
320553,3,2,1,321,Recent Customer
284260,3,2,1,321,Recent Customer
228291,3,2,1,321,Recent Customer
300903,3,2,1,321,Recent Customer
277560,3,2,1,321,Recent Customer
332976,3,2,1,321,Recent Customer
322252,3,2,1,321,Recent Customer
331259,3,2,1,321,Recent Customer
368487,3,2,1,321,Recent Customer
290063,3,2,1,321,Recent Customer
307826,3,2,1,321,Recent Customer
381131,3,2,1,321,Recent Customer
142677,3,2,1,321,Recent Customer
9730,3,2,1,321,Recent Customer
377597,3,2,1,321,Recent Customer
312164,3,2,1,321,Recent Customer
317032,3,2,1,321,Recent Customer
167904,3,2,1,321,Recent Customer
163623,3,2,1,321,Recent Customer
333331,3,2,1,321,Recent Customer
322712,3,2,1,321,Recent Customer
322694,3,2,1,321,Recent Customer
283369,3,2,1,321,Recent Customer
338232,3,2,1,321,Recent Customer
285400,3,2,1,321,Recent Customer
269369,3,2,1,321,Recent Customer
387778,3,2,1,321,Recent Customer
159506,3,2,1,321,Recent Customer
186851,3,2,1,321,Recent Customer
272332,3,2,1,321,Recent Customer
373615,3,2,1,321,Recent Customer
302904,3,2,1,321,Recent Customer
330851,3,2,1,321,Recent Customer
315580,3,2,1,321,Recent Customer
387702,3,2,1,321,Recent Customer
387844,3,2,1,321,Recent Customer
262658,3,2,1,321,Recent Customer
302896,3,2,1,321,Recent Customer
272763,3,2,1,321,Recent Customer
331085,3,2,1,321,Recent Customer
322589,3,2,1,321,Recent Customer
249695,3,2,1,321,Recent Customer
186553,3,2,1,321,Recent Customer
215419,3,2,1,321,Recent Customer
8766,3,2,1,321,Recent Customer
291628,3,2,1,321,Recent Customer
355931,3,2,1,321,Recent Customer
227187,3,2,1,321,Recent Customer
275325,3,2,1,321,Recent Customer
195977,3,2,1,321,Recent Customer
300614,3,2,1,321,Recent Customer
331982,3,2,1,321,Recent Customer
91304,3,2,1,321,Recent Customer
378985,3,2,1,321,Recent Customer
285568,3,2,1,321,Recent Customer
333573,3,2,1,321,Recent Customer
271701,3,2,1,321,Recent Customer
330868,3,2,1,321,Recent Customer
362884,3,2,1,321,Recent Customer
370255,3,2,1,321,Recent Customer
346525,3,2,1,321,Recent Customer
286603,3,2,1,321,Recent Customer
289977,3,2,1,321,Recent Customer
320720,3,2,1,321,Recent Customer
355989,3,2,1,321,Recent Customer
331032,3,2,1,321,Recent Customer
293851,3,2,1,321,Recent Customer
324605,3,2,1,321,Recent Customer
273804,3,2,1,321,Recent Customer
289386,3,2,1,321,Recent Customer
320566,3,2,1,321,Recent Customer
346255,3,2,1,321,Recent Customer
202926,3,2,1,321,Recent Customer
98283,3,2,1,321,Recent Customer
319789,3,2,1,321,Recent Customer
296554,3,2,1,321,Recent Customer
231373,3,2,1,321,Recent Customer
344406,3,2,1,321,Recent Customer
187744,3,2,1,321,Recent Customer
253707,3,2,1,321,Recent Customer
220217,3,2,1,321,Recent Customer
354840,3,2,1,321,Recent Customer
187903,3,2,1,321,Recent Customer
120992,3,2,1,321,Recent Customer
128047,3,2,1,321,Recent Customer
362244,3,2,1,321,Recent Customer
331858,3,2,1,321,Recent Customer
263682,3,2,1,321,Recent Customer
128136,3,2,1,321,Recent Customer
166663,3,2,1,321,Recent Customer
291073,3,2,1,321,Recent Customer
147225,3,2,1,321,Recent Customer
346659,3,2,1,321,Recent Customer
242250,3,2,1,321,Recent Customer
383032,3,2,1,321,Recent Customer
181353,3,2,1,321,Recent Customer
307612,3,2,1,321,Recent Customer
331059,3,2,1,321,Recent Customer
271574,3,2,1,321,Recent Customer
249863,3,2,1,321,Recent Customer
273176,3,2,1,321,Recent Customer
345998,3,2,1,321,Recent Customer
332271,3,2,1,321,Recent Customer
382889,3,2,1,321,Recent Customer
369252,3,2,1,321,Recent Customer
362687,3,2,1,321,Recent Customer
205313,3,2,1,321,Recent Customer
345448,3,2,1,321,Recent Customer
